f,doe2vec_0,doe2vec_1,doe2vec_2,doe2vec_3,doe2vec_4,doe2vec_5,doe2vec_6,doe2vec_7,doe2vec_8,doe2vec_9,doe2vec_10,doe2vec_11,doe2vec_12,doe2vec_13,doe2vec_14,doe2vec_15,doe2vec_16,doe2vec_17,doe2vec_18,doe2vec_19,doe2vec_20,doe2vec_21,doe2vec_22,doe2vec_23,doe2vec_24,doe2vec_25,doe2vec_26,doe2vec_27,doe2vec_28,doe2vec_29,doe2vec_30,doe2vec_31
p7_p16_i1_i1_a0.5,0.14905591,0.13807309,-0.060788922,-0.3200489,-0.57105976,-0.036850385,0.33573568,-0.112588614,-0.3713413,-0.16463283,-0.1346694,0.05124795,0.06308415,0.032587994,-1.1062541,0.019971302,0.20926693,0.017608061,0.012412546,0.54207546,0.873675,1.697345,0.07713013,0.036629103,0.00540994,-0.5146437,1.7627654,-0.2835661,0.07261395,-2.2510931,0.75513846,0.036168497
p7_p16_i1_i1_a0.75,-0.12838104,0.17632723,-0.22723138,0.008939266,-0.98503315,-0.037308313,0.5222256,-0.10376464,-0.35765818,-0.008112103,-0.14985573,0.03594468,0.06458614,0.026017923,-1.4136682,0.024191208,-0.03441435,0.04044248,-0.0005435897,0.5566314,0.6900042,1.7906954,0.082942486,-0.43784007,-0.011834011,-0.69455445,2.0239973,-0.29823044,0.09672459,-2.6585033,0.8754421,-0.0030953512
p7_p16_i2_i2_a0.25,-0.037330523,-0.5328949,0.88704157,-0.5499735,-0.67954725,-0.07272141,0.28675374,-0.06918666,-0.57699984,0.19187061,-0.032771245,0.0035263496,-0.024099335,0.07751009,-1.0790234,0.0034264552,0.08761802,-0.022153566,0.061898828,0.39225203,0.2148137,1.5443852,-0.014874617,-0.7466154,-0.02080531,-0.6297767,-0.7823674,1.1763155,0.034083795,0.89983386,0.23985903,0.080234736
p7_p16_i2_i2_a0.5,-0.15902866,-0.88165516,1.162792,-0.30452806,-0.42432198,-0.10826599,0.8301135,-0.026242696,-0.60467684,0.46696252,-0.00132077,0.008359884,0.0029382748,0.05596046,-1.1650448,-0.015068998,-0.01603362,-0.019970141,0.057386257,0.5713952,-0.0007928163,1.966155,0.02449908,-0.43691134,0.0059014577,-0.61033,-1.1148722,1.0722021,0.007313709,0.42775065,0.32014775,0.094279654
p7_p16_i2_i2_a0.75,-0.26378873,-0.6581226,0.94647205,0.038631916,-0.14448309,-0.09102595,0.87571704,0.0011647204,-0.5833588,0.5278096,-0.011965742,0.017462287,0.02575364,0.04404034,-0.9982405,-0.023924917,0.20371819,-0.014764427,0.036931776,0.64144284,0.09178639,2.1581304,0.038894407,-0.26107445,0.031172413,-0.63107026,-1.0499392,0.9789926,-0.008482641,0.05868502,0.35640675,0.08613419
p7_p16_i3_i3_a0.25,-0.9849109,0.30352336,0.2602307,-0.9401208,-0.037001684,-0.045057908,0.14272203,-0.053953316,-0.2755988,0.8459573,-0.05013124,0.0026317555,0.01626518,-0.0053999294,-0.60938454,-0.07118492,-0.019525856,-0.03079333,0.07136412,0.4756568,0.2755823,1.7640221,0.017957237,0.056931466,0.0016104002,-0.38925755,0.4103744,0.24191399,0.043619648,2.6519933,0.31291276,0.09228861
p7_p16_i3_i3_a0.5,-1.0781466,0.2507735,0.35336062,-0.67043245,-0.09107868,-0.04929422,-0.95880187,-0.083900124,-0.0066048205,0.61212665,-0.06774953,-0.018120311,0.0025625802,-0.008879261,-0.8156274,-0.06936501,0.16948235,-0.03956653,0.06473885,0.69881755,0.2256091,1.4795895,-0.009921318,0.46850118,0.00616352,-0.36528254,1.0557,-0.029609501,0.042556945,2.9190605,0.26781094,0.06602086
p7_p16_i3_i3_a0.75,-0.69718724,-0.15625258,0.19769216,-0.20116189,0.07157771,-0.04160569,-1.3848629,-0.08328751,0.06156835,0.11062738,-0.086782806,-0.028199594,0.0029360284,-0.021440055,-1.0416441,-0.08609799,0.4338549,-0.03541438,0.03919959,0.66759986,0.4118451,0.78675556,-0.017030185,0.6012512,0.015610405,-0.5849539,1.324579,-0.10447922,0.014547438,2.62991,0.1323527,0.05210016
p7_p16_i4_i4_a0.25,0.8397811,0.51462734,0.3660058,0.24469358,0.1430209,0.0068602683,-0.401552,-0.05241952,0.39213613,-0.15091291,0.018356405,0.02682244,-0.021377474,0.03718248,-0.18623492,-0.048691932,-0.59323394,-0.096033245,0.00889701,0.46900457,0.96746355,0.054524384,-0.100526035,0.034149837,-0.00037948624,-0.31328994,-1.3649075,0.28215894,0.059319153,2.932456,0.26889914,0.06598975
p7_p16_i4_i4_a0.5,1.5237974,0.04664302,0.70921886,0.59467745,0.25430077,-0.00957142,-0.71122974,-0.05584971,0.3314661,-0.20850947,-0.009102585,0.009344642,-0.005991468,0.05562198,-0.18362808,-0.04197228,0.14843217,-0.09210047,-0.00862165,0.6398733,0.9219422,-0.6159659,-0.09668385,-0.034252252,0.014632336,-0.329005,-1.1910206,0.5237709,0.026468672,2.564482,0.4402541,0.07102273
p7_p16_i4_i4_a0.75,1.8001707,-0.4731691,0.7062727,0.7814803,0.3003974,-0.02534165,-0.8843987,-0.055518717,0.19533405,-0.38315046,-0.05313503,0.019456595,0.019882075,0.070598125,0.047747254,-0.045129456,0.4215229,-0.07555036,-0.018351048,0.8499095,0.821152,-1.0939863,-0.071898825,-0.005819116,0.033702515,-0.16622889,-0.9619067,0.6704754,-0.00083218515,1.7635432,0.6045816,0.09426185
p7_p16_i5_i5_a0.25,2.2633805,0.6050265,1.0221461,0.40107498,0.34772676,0.07010074,0.014253657,0.02016706,-0.24067694,-0.1942673,-0.0033718944,0.06824744,-0.1268773,0.103675365,-0.4497154,-0.08330439,-1.534855,-0.0912222,-0.000884247,0.6729519,-1.0637057,-0.47838998,-0.14361691,0.30997077,0.014439625,-0.27558178,-0.9363803,0.24911764,0.06727234,0.6089262,-0.09609132,0.10036212
p7_p16_i5_i5_a0.5,2.0460258,0.8215804,0.8493526,-0.06114863,0.286798,0.024959873,-0.10892396,0.0052838493,-0.23184055,-0.026559561,-0.009600009,0.08860581,-0.10119478,0.08785783,-0.7472878,-0.037728846,-0.7121599,-0.0914062,0.0064404784,0.7162785,-1.1842754,-0.0023057312,-0.1178698,0.3554774,0.05185656,-0.41820186,-1.2015386,0.04622075,0.035402283,-0.5118609,0.11454551,0.07409239
p7_p16_i5_i5_a0.75,1.8792024,0.7960913,0.6298343,-0.3779025,0.26586044,-0.0068818387,-0.1155363,0.015346866,-0.16118309,0.024680803,-0.015346674,0.089725226,-0.06901259,0.0670176,-0.79095703,-0.03145286,-0.179274,-0.07471777,0.01034776,0.72400886,-1.0742126,0.33887404,-0.085299514,0.6303228,0.059436206,-0.5132978,-1.144456,-0.05156499,0.024925109,-0.9338943,0.2955675,0.06521259
p7_p17_i1_i1_a0.25,-0.6824251,-0.4728881,-0.65053993,-0.25135493,-0.4305819,-0.017989261,0.8223625,-0.014778472,-0.11483383,0.023871379,-0.09364644,0.07434978,0.04459278,0.049882818,-0.78297555,-0.026877377,0.5211742,-0.0058526415,-0.01624758,1.0970671,0.26549673,-2.0280437,0.08358509,0.03616008,-0.010240108,-0.6287962,0.9777072,-0.69451284,0.017914928,-2.007788,1.1370707,-0.053143997
p7_p17_i1_i1_a0.5,-0.6066529,-0.42326403,-0.33602035,0.12809679,-0.62599117,-0.0018535703,0.7412627,-0.053543366,-0.18910831,-0.07900916,-0.13600367,0.0680856,0.0614565,0.044379156,-1.1742127,-0.010936712,0.31195858,0.012312647,-0.03457111,0.9774143,0.5340705,-1.1713219,0.08633418,-0.2992442,-0.03553522,-0.6196476,1.6922828,-0.5966171,0.026031986,-2.614277,1.1533695,-0.052970525
p7_p17_i1_i1_a0.75,-0.4512272,-0.21442203,-0.12742627,0.3071995,-0.8737854,-0.026229044,0.66096836,-0.08235943,-0.22430907,-0.054166052,-0.13768485,0.04747259,0.07361807,0.029215135,-1.4244299,0.0061136996,0.17591849,0.04043904,-0.025955522,0.7450418,0.6074991,0.7126877,0.08421564,-0.56567645,-0.034087837,-0.7476318,2.0399935,-0.42663488,0.054579176,-2.7283154,1.061402,-0.051947277
p7_p17_i2_i2_a0.25,-0.24502315,-1.1139891,-1.2200052,-0.4260071,-0.31056952,-0.08432059,0.641472,0.022660598,-0.48847672,-0.42390844,-0.050433114,0.07847911,0.055451553,0.10743345,0.5804686,0.02016263,-0.31134918,0.012141097,0.0021428755,0.6764353,-0.36221218,2.6628294,0.059243552,0.020300396,0.04434586,-0.9123026,0.33476514,0.4752795,-0.012236721,-0.93317425,0.195289,0.047744285
p7_p17_i2_i2_a0.5,-0.30016813,-0.910559,-0.30638838,-0.23374745,-0.008981854,-0.09546035,1.0486202,0.039789416,-0.70805347,0.006556157,-0.040968925,0.061830368,0.05597268,0.053563442,0.47819096,-0.0413233,0.03633213,-0.008929529,0.02433697,0.722055,-0.31423974,2.6516855,0.05563944,0.19178146,0.01901817,-0.83823895,-0.3272339,0.6367637,-0.00038729794,-0.5382787,0.24262138,0.077167206
p7_p17_i2_i2_a0.75,-0.3597732,-0.5724346,0.23736313,-0.05691579,0.09130469,-0.09725845,1.0641454,0.042740334,-0.7074286,0.32957494,-0.031332817,0.055051353,0.05370269,0.025372915,-0.2165145,-0.045218334,0.29189783,-0.017347436,0.037685752,0.6379469,-0.07858041,2.4541862,0.053308286,0.24490488,0.022499748,-0.86827075,-0.8110385,0.80735505,0.0054394277,-0.21619207,0.27523178,0.100064926
p7_p17_i3_i3_a0.25,-1.598976,-0.74325615,-0.46553797,-0.33144414,0.34248906,-0.037567213,-0.6150705,-0.017957825,-0.3748746,0.093823075,-0.12701076,0.006318081,0.077008665,-0.008918448,-0.23747641,-0.07605051,-0.18016437,0.01219276,-0.0098106805,0.66916484,0.47725946,2.4686048,0.09918487,-0.04724088,0.07700853,-0.80921966,2.383825,0.2657405,0.03317452,2.8468487,0.31059027,0.04641613
p7_p17_i3_i3_a0.5,-1.435116,-0.56562555,-0.26826233,-0.28155297,0.3297526,-0.04029222,-1.032073,-0.03160342,-0.14668891,0.117513224,-0.13317525,-0.010216766,0.06545114,-0.025527557,-0.44195,-0.086693384,-0.15427211,-0.012457167,0.00067247264,0.744067,0.44598314,2.1053264,0.09078327,-0.07966709,0.058367148,-0.7678591,2.5145957,0.020896465,0.041651107,2.9940891,0.2712251,0.036841046
p7_p17_i3_i3_a0.75,-1.1331922,-0.4816599,-0.19311984,-0.16361535,0.2846568,-0.054488458,-1.4705558,-0.049041722,-0.049459666,0.14341502,-0.1143352,-0.024203137,0.044639017,-0.037091132,-0.74606943,-0.09306036,0.15132776,-0.028281618,0.020887572,0.75249153,0.5079178,1.6363583,0.04098279,0.14687975,0.03201667,-0.77111506,2.1885014,-0.119195014,0.05726827,2.9807162,0.19582011,0.043610256
p7_p17_i4_i4_a0.25,-1.3188193,-0.8740451,0.21786183,-0.135024,0.08618145,-0.058343284,-1.1075474,-0.08877188,-0.16171569,0.13795623,-0.067517996,0.02172573,0.065467566,0.039345838,-0.3426477,-0.059369463,-0.36839315,0.016499028,-0.013320658,0.8478808,0.96113133,2.0393574,-0.005982559,-0.20439652,0.05854187,-0.54835,1.6426507,0.5549881,0.08681754,4.686259,0.89377874,0.08395934
p7_p17_i4_i4_a0.5,-0.0041814744,-0.98509043,-0.068635814,0.5509031,0.021655828,-0.049347132,-1.618151,-0.067471534,-0.2758872,0.23906517,-0.055356625,-0.002252908,0.053561717,0.021473901,-0.1712443,-0.06286614,-0.7091303,-0.041652784,-0.009384135,1.0615041,1.2235181,1.530652,-0.079839334,-0.30407938,0.020703215,-0.25072193,1.0664998,0.6367127,0.11399111,4.8561506,0.9644318,0.08609388
p7_p17_i4_i4_a0.75,1.1271617,-0.9932888,0.3560674,0.97300255,-0.14216222,-0.032576934,-1.0423676,-0.06031487,-0.18944964,-0.28217775,-0.021366775,-0.004697387,0.045030497,0.030084383,-0.022444963,-0.056570742,-0.25047055,-0.04175318,0.002405813,0.9223253,1.0636165,-0.093886,-0.11094535,-0.03273992,-0.00871785,-0.28254896,-0.18703544,0.5640152,0.03953264,3.3362026,0.7783646,0.08728396
p7_p17_i5_i5_a0.25,1.0902952,0.6996721,-0.16771722,-0.17370155,-0.08420121,0.049257323,-0.50132674,-0.13210802,0.0066866577,-0.84788114,0.023210838,0.009866404,-0.08573055,0.047263082,-0.67798185,-0.06180888,-0.23744777,-0.14271468,0.030072223,0.9082423,0.23771557,-0.36089104,-0.0057541877,0.14189969,-0.022277351,-0.9835817,-0.8113422,0.727852,0.077299364,0.6918902,-0.15391473,0.04476322
p7_p17_i5_i5_a0.5,1.2391092,0.98393667,-0.18872327,-0.4502666,-0.17246357,-0.003723573,-0.55051386,-0.106406465,-0.35781258,-0.9039931,-0.02491304,0.03552037,-0.059742097,0.052045155,-0.66665524,-0.03901951,-0.039962202,-0.10396534,0.016046656,0.8892028,0.0018240511,-0.2825519,-0.03451611,-0.055101287,0.005834288,-0.8396311,-0.79278576,0.50668114,0.083930954,-0.14552356,0.0882083,0.04551907
p7_p17_i5_i5_a0.75,1.4808283,1.0190313,0.121071905,-0.3938172,-0.0076742023,-0.014158819,-0.44725683,-0.048593014,-0.35775825,-0.6401957,-0.05255785,0.065914534,-0.0484162,0.052891478,-0.7551791,-0.04069887,-0.10946676,-0.081350215,0.005056716,0.8219884,-0.45328987,0.019948617,-0.073542945,0.23318876,0.034505494,-0.7365658,-0.8853092,0.23555553,0.06623538,-0.7933741,0.2596876,0.05102714
p7_p18_i1_i1_a0.25,-1.4367969,-0.16894428,-0.13110822,0.11412907,-0.14913379,-0.07720889,0.57067424,-0.0009641964,-0.08913204,0.4254893,-0.11385468,0.08695813,0.05687247,-0.0034632003,-0.59013313,0.040283594,0.4197907,0.027050242,-0.005973397,0.55859536,0.47534016,0.15828408,0.14701745,-0.25328907,-0.0032936842,-1.2351606,1.0572875,-0.3012773,0.04405868,-1.7826713,0.77887076,-0.04697045
p7_p18_i1_i1_a0.5,-1.1310918,-0.1425334,-0.031117499,0.24191552,-0.3549009,-0.06651818,0.7184937,-0.024843318,-0.18863872,0.13891245,-0.13513824,0.09874183,0.061917067,0.00928537,-0.84500337,0.03980504,0.14623421,0.047645546,-0.00832591,0.6206222,0.5161445,0.9080201,0.12512171,-0.3184573,-0.010266157,-0.99693215,1.4485329,-0.40042165,0.071921304,-2.1353068,0.87709147,-0.046718214
p7_p18_i1_i1_a0.75,-0.7309001,-0.10134967,-0.14899299,0.35230824,-0.7514144,-0.04561522,0.7675469,-0.07128091,-0.2555797,0.06695707,-0.15432529,0.077917494,0.07715837,0.009652379,-1.2324855,0.016812775,0.013261616,0.049702987,-0.02524185,0.75266474,0.570376,1.5225849,0.10230654,-0.56556803,-0.024937075,-0.7253201,1.9586858,-0.49541762,0.07739256,-2.7980404,1.0381538,-0.046080172
p7_p18_i2_i2_a0.25,-0.57485163,-1.1255776,-0.313173,0.099966764,-0.081962734,-0.058378503,-0.050263368,0.017979424,0.14809874,-0.2373061,-0.040089503,0.042075012,-0.04064533,0.07590519,-0.41592866,-0.06560743,-0.63433075,-0.051673986,-0.0057708565,0.2767592,-0.29945636,1.6274931,0.06176015,0.18150373,0.0040286183,-1.3689246,0.25314677,0.7881683,0.046405163,1.0410054,0.18250667,0.032172743
p7_p18_i2_i2_a0.5,-0.85911256,-0.9661347,0.12839207,0.023922175,-0.15751077,-0.08268624,0.58034974,0.02798805,-0.6226436,-0.10553084,-0.030958816,0.054441053,0.004789452,0.062018026,-0.39632544,-0.025603972,-0.22355917,-0.009578441,0.039258868,0.49726182,-0.24064115,1.9518011,0.041461766,0.43732163,0.022938732,-0.9990914,-0.40078562,0.83579856,0.010493011,0.72634196,0.239518,0.08196615
p7_p18_i2_i2_a0.75,-0.76701397,-0.61546546,0.6137123,-0.06013052,0.11198118,-0.103516616,1.1006157,0.04018828,-0.8192998,0.32885692,-0.016634272,0.06079797,0.04325074,0.0261331,-0.57882386,-0.043630756,0.20932521,-0.015640244,0.051072642,0.6762566,-0.078381956,2.2772682,0.050335832,0.31519473,0.026881382,-0.7651205,-0.92789227,0.94064724,0.0078788875,0.35054767,0.33586,0.107355505
p7_p18_i3_i3_a0.25,-1.3230988,-0.705127,-0.4722009,-0.33919233,0.37678015,-0.03360766,-0.74105346,0.022918785,0.05799672,0.112903774,-0.13162231,-0.016207164,0.027670275,0.027022041,-0.36475748,-0.07064041,0.030934155,-0.025774365,-0.01226701,0.4329831,0.28742793,2.1646183,0.109140314,-0.05279776,0.02915335,-1.1364845,1.9280764,0.68216944,0.07054374,2.4003508,0.20537691,0.028472409
p7_p18_i3_i3_a0.5,-1.2531382,-0.7776546,-0.3084715,-0.40321964,0.3316332,-0.036275998,-1.0950788,0.014193915,0.13764188,0.15374593,-0.13261989,-0.017807676,0.026393771,0.003956598,-0.50657606,-0.08483089,-0.16366354,-0.035004348,0.0011362312,0.6280492,0.3206463,1.9848926,0.09877805,0.015089426,0.038251005,-0.9439713,2.1939218,0.38403434,0.061412036,2.7510629,0.21687065,0.026719853
p7_p18_i3_i3_a0.75,-1.1045706,-0.616122,-0.13613643,-0.24885263,0.24876767,-0.045198902,-1.4403296,-0.0363015,-0.03842619,0.09942587,-0.114521556,-0.020345537,0.032743018,-0.026341138,-0.74326634,-0.089149155,0.04246798,-0.025736907,0.023114465,0.75309914,0.50493646,1.4632986,0.04181778,0.363024,0.03155039,-0.75335795,2.0463433,-0.016203731,0.04076756,2.8528259,0.15313484,0.04515354
p7_p18_i4_i4_a0.25,-0.2591295,-0.60761696,-0.16773604,0.17648011,-0.040770225,-0.008211026,-0.5664679,-0.03615109,-0.063470125,0.10406439,0.000021023676,-0.067433946,-0.023303203,0.09270847,-0.7600885,-0.06718889,-0.22863212,-0.050517395,-0.012453811,0.3677339,0.22801714,0.8997263,-0.017608652,-0.33712715,-0.021999583,-1.208568,0.8880974,0.9181278,0.09410625,4.1267285,0.41156584,0.06548071
p7_p18_i4_i4_a0.5,0.1860512,-0.66101885,0.026132002,0.630411,-0.26441932,-0.025483629,-0.68782455,-0.061076578,-0.10371274,-0.0037175491,0.008256044,-0.037209287,-0.0038866755,0.080726266,-0.46231043,-0.050580002,-0.39939263,-0.05095175,0.0067226654,0.6718567,0.52022725,0.3621497,-0.08047652,-0.09202306,-0.02043029,-0.67236024,0.2962119,0.7297895,0.084800504,4.2514777,0.57134753,0.0768313
p7_p18_i4_i4_a0.75,1.1905258,-0.7425617,0.45884815,0.9606706,-0.27612138,-0.012280945,-0.7616333,-0.0626524,-0.10968232,-0.3332808,-0.0076972637,-0.017808877,0.01781242,0.05942831,-0.13774309,-0.05384996,-0.12214801,-0.05640408,0.0041361703,0.798896,0.62554616,-0.6104173,-0.113299824,0.06886481,-0.019142527,-0.38472646,-0.5094917,0.60288095,0.032105483,3.081783,0.6274059,0.096155055
p7_p18_i5_i5_a0.25,1.0630735,0.69159317,-0.5109079,-0.8464638,-0.13343932,0.0050072037,-0.6934849,-0.17268291,-0.23295198,-1.2623303,-0.036731653,0.020162463,-0.039315164,0.04989312,-0.6937553,0.0017420207,0.14544228,-0.13225177,0.018448122,0.9676997,0.72533756,-1.0670977,0.017394437,-0.12543117,-0.019552764,-0.6776694,-0.5687284,0.6683247,0.09071172,0.56652594,-0.04473406,0.03902046
p7_p18_i5_i5_a0.5,1.3332083,0.99752486,-0.30689538,-0.8074169,-0.06549814,-0.014777346,-0.71644753,-0.11818023,-0.3005462,-1.0251963,-0.06850559,0.057575677,-0.03347888,0.054726493,-0.7898248,-0.008205434,0.1041452,-0.10670862,0.009250594,0.92439467,0.21596506,-0.6250922,-0.03894026,-0.012306128,0.015849546,-0.62252575,-0.7709077,0.4731768,0.090913795,-0.161619,0.14039908,0.05010384
p7_p18_i5_i5_a0.75,1.569637,1.0608509,0.12171617,-0.556191,0.05596958,-0.016351176,-0.43522638,-0.04518007,-0.26058656,-0.6221379,-0.06253417,0.08440139,-0.0382745,0.060266536,-0.80834544,-0.025791995,0.014331222,-0.083425194,0.0025143428,0.84678954,-0.53275824,-0.039558575,-0.07985247,0.36869422,0.047254328,-0.58450896,-0.934853,0.13892683,0.061714463,-0.88168967,0.3125924,0.053157937
p7_p19_i1_i1_a0.25,-0.6498418,-0.32347065,-0.52435565,0.23416662,0.008119464,-0.004352851,-0.3711583,-0.08989242,-0.18504396,-0.3479643,-0.10131546,-0.01324674,0.008218573,-0.009086727,-0.45223147,-0.037424766,0.60256153,-0.075271405,0.0006932374,0.76544315,0.117812596,-1.2743616,0.11553478,-0.44295067,-0.06504433,-1.2056206,0.30278793,0.40310344,0.04447097,-1.2085752,0.83766276,-0.04157207
p7_p19_i1_i1_a0.5,-0.81465256,-0.05447735,-0.24080744,0.28401932,-0.2476547,-0.002461519,0.017220307,-0.08183356,-0.108314395,-0.32108226,-0.1358761,0.033687223,0.038420446,0.0030606505,-0.7241914,-0.023447566,0.32483464,-0.021367831,-0.018112563,0.8107242,0.3342154,-0.707435,0.098073356,-0.37425,-0.05033787,-1.0139921,1.0441744,0.11656994,0.03964187,-1.846573,0.97646004,-0.043380506
p7_p19_i1_i1_a0.75,-0.66751945,0.13989663,-0.021898344,0.26542476,-0.6108736,-0.023026658,0.4442186,-0.09968598,-0.128371,-0.22131376,-0.15140225,0.06054398,0.07956429,0.016804902,-1.155035,0.002290104,0.098573714,0.03258426,-0.027493903,0.8933725,0.6180582,0.7167366,0.08151297,-0.57533675,-0.03675193,-0.71645534,1.798193,-0.21120295,0.061418198,-2.4725316,1.1645925,-0.040342707
p7_p19_i2_i2_a0.25,0.023132771,-1.1729784,-0.4959224,-0.089857,-0.6439633,-0.1259402,0.5683713,0.005030972,-0.32393166,-0.11551337,-0.07516724,0.09166718,0.04062578,0.027577937,0.08849001,0.051200833,-0.20600912,0.008777298,0.006281292,0.66794413,0.2304058,2.0157495,0.07630225,0.18034929,0.020582248,-1.1136978,-0.7574279,0.43475512,0.012208826,-2.5884314,0.30529225,0.035899706
p7_p19_i2_i2_a0.5,-0.014700428,-0.83253247,-0.15086475,-0.055795863,-0.3033849,-0.11818328,0.5943029,0.017841497,-0.3691228,0.15256603,-0.07595808,0.09727253,0.024259575,0.030494325,-0.15537065,0.041964047,0.025811821,0.009711325,-0.0063045546,0.690623,0.3581537,2.1475186,0.058560275,0.15327343,0.04776649,-1.0253628,-1.0058377,0.45260513,0.009551202,-1.9966658,0.32935196,0.053391326
p7_p19_i2_i2_a0.75,-0.08356595,-0.49483848,0.16420802,0.041624606,0.02142717,-0.09072478,0.691307,0.025639318,-0.45208666,0.27253702,-0.052540697,0.07438841,0.0146193,0.048476294,-0.42612228,0.030996602,0.31698522,0.011579771,0.01032714,0.7069598,0.3495195,2.2723746,0.050113633,0.074185416,0.066432506,-0.8674292,-1.1207792,0.59617484,0.0043036016,-1.2329766,0.38527936,0.07161493
p7_p19_i3_i3_a0.25,-1.3851658,-0.41940153,0.035366684,0.41006985,0.8554339,-0.030982843,0.19107386,0.059447486,0.46365598,-0.13126904,-0.07861222,0.009556283,0.016930472,0.09169635,-0.2597727,-0.029626232,0.5532735,-0.011640434,0.001492477,0.4024642,-0.02606368,2.5952084,0.10758529,0.091931656,0.04919459,-1.3023962,0.17051663,0.13841343,0.08442524,1.3704462,0.37053448,0.032819018
p7_p19_i3_i3_a0.5,-1.2529435,-0.62661064,0.05574803,0.27406976,0.71423835,-0.027787903,-0.37503162,0.044911746,0.34601834,-0.21383986,-0.09890234,0.001159098,0.011282934,0.05763478,-0.4559613,-0.04783247,0.42184904,-0.035204113,0.005358466,0.54479486,0.02948764,2.3105168,0.09516406,0.4481667,0.05302025,-1.0785011,0.6936243,0.041646153,0.054275803,1.7825164,0.3218339,0.041158713
p7_p19_i3_i3_a0.75,-1.0553336,-0.5915217,-0.00079095364,0.062258095,0.57549787,-0.03727106,-1.2690204,-0.005450906,0.20982882,-0.17910405,-0.119079955,-0.0036141821,0.014212852,0.0031954828,-0.7309207,-0.08350151,0.40157604,-0.047606096,0.018070737,0.7416062,0.11444095,1.828682,0.04448481,0.6001893,0.05608007,-0.78926396,1.3174901,-0.19221959,0.048665848,2.4423456,0.25248122,0.051680356
p7_p19_i4_i4_a0.25,0.28201795,-0.64102817,-0.22569105,0.61390126,-0.13022004,-0.032547794,-0.9756985,-0.013654427,0.12167916,-0.0800322,0.020757206,-0.032451164,0.038332667,0.0716797,0.73984665,-0.09123574,-0.2934188,-0.09590064,0.006125833,0.9642579,0.532092,0.07756185,-0.059152067,-0.850341,-0.015024853,-0.78387296,-0.7015516,0.8032675,0.06790742,3.7547803,0.94940513,0.046191547
p7_p19_i4_i4_a0.5,0.90547967,-0.85431963,0.1869373,0.8058212,-0.15605354,-0.025262939,-0.98112607,-0.046088338,0.14206877,-0.332761,-0.0019054282,-0.030022819,0.044818655,0.07047443,0.9477474,-0.07423876,-0.11866674,-0.08337985,0.010206215,1.0936654,0.74367315,-0.70562583,-0.08435627,-0.46870407,-0.021239005,-0.3769396,-0.9609239,0.7668346,0.036570117,3.4343514,0.9681255,0.06194591
p7_p19_i4_i4_a0.75,1.476843,-0.7937352,0.4081591,0.74114776,0.021535113,-0.023052135,-0.6019063,-0.04086303,-0.08018491,-0.4065755,-0.025839007,-0.011162135,0.026836671,0.08307548,0.55553216,-0.050735414,0.19342555,-0.07497152,0.0015754914,0.782625,0.5453638,-0.9748444,-0.06342017,-0.23835103,-0.0053304676,-0.5731229,-0.9086081,0.8448108,-0.010614327,2.1215734,0.6940879,0.0885273
